0.7384059768119536	3781	97	23	0	342	4243	0.7504030008060016	3737	141	18	0	345	4241	0.7225184450368901	3608	42	30	0	357	4037	0.718255936511873	3487	118	19	0	341	3965	0.7566185132370264	3716	196	19	0	344	4275	0.683985367970736	3573	383	19	0	348	4323	0.7733895467790936	3693	101	23	0	342	4159	0.7185194370388741	3569	103	24	0	347	4043	0.6222952445904891	3473	55	25	0	349	3902	0.521746543493087	3535	55	25	0	347	3962	0.7529295058590117	3579	140	20	0	342	4081	0.7740715481430963	3445	148	25	0	341	3959	0.7302219604439208	3675	113	19	0	346	4153	0.7253549507099014	3661	138	19	0	344	4162	0.7979725959451919	3520	95	24	0	341	3980	0.7780240560481121	3689	81	20	0	342	4132	0.7818060636121272	3604	142	22	0	342	4110	0.754495008990018	3729	180	19	0	344	4272	0.7189844379688759	3719	134	19	0	343	4215	0.731229462458925	3536	133	18	0	346	4033	0.8723262446524893	3520	241	19	0	342	4122	0.8165726331452663	3628	399	19	0	343	4389	0.7991195982391964	3802	96	22	1	344	4265	0.7548360096720194	3557	103	25	0	350	4035	0.7018569037138074	3550	94	24	0	343	4011	0.6444137888275776	3769	81	26	0	354	4230	0.7465899931799863	3567	57	26	0	344	3994	0.7044609089218179	3880	65	27	0	346	4318	0.7540300080600161	3760	78	26	0	342	4206	0.7230919461838924	3507	134	19	0	342	4002	0.8090706181412363	3369	274	20	0	342	4005	0.755750511501023	3686	445	19	0	345	4495	0.7856500713001426	3846	98	25	0	344	4313	0.7061504123008246	3600	61	20	0	357	4038	0.7997550995101991	3613	117	20	0	347	4097	0.790238080476161	3624	117	21	0	344	4106	0.7677785355570711	3628	210	20	0	342	4200	0.7283309566619133	3800	401	19	0	342	4562	0.7036859073718147	3408	110	24	0	343	3885	0.7837125674251348	3691	135	20	0	342	4188	
0.782751565503131	3630	97	22	0	342	4091	0.8025761051522103	3715	68	25	0	344	4152	0.7710800421600843	3728	125	18	0	343	4214	0.7534720069440138	3792	54	32	1	346	4225	0.7679025358050716	3443	119	21	0	341	3924	0.6850238700477401	3753	197	20	0	342	4312	0.7974300948601897	3557	92	26	0	343	4018	0.714008928017856	3722	127	20	0	344	4213	0.590752681505363	3604	55	25	0	349	4033	0.48580197160394323	3802	52	24	0	348	4226	0.783991567983136	3692	134	20	0	342	4188	0.8145111290222581	3623	141	20	0	345	4129	0.7394289788579577	3562	95	22	1	342	4022	0.7854795709591419	3499	127	19	0	342	3987	0.8629642259284519	3560	97	21	0	342	4020	0.8351571703143407	3840	83	23	0	342	4288	0.8445966891933784	3613	149	23	0	341	4126	0.7953995907991815	3740	182	19	1	343	4285	0.7427769855539711	3662	148	18	0	342	4170	0.7544640089280179	3711	134	17	0	343	4205	0.7587420174840349	3852	250	20	0	343	4465	0.7781635563271126	3475	422	19	0	345	4261	0.9422623845247691	3648	97	24	0	343	4112	0.8244001488002975	3564	100	24	0	341	4029	0.7469154938309877	3586	85	25	0	342	4038	0.6650288300576601	3535	67	25	0	345	3972	0.7895405790811582	3664	49	31	0	367	4111	0.7372124744249489	3601	53	29	0	354	4037	0.7581530163060326	3624	95	26	0	342	4087	0.7616560233120466	3476	127	20	0	344	3967	0.8240591481182963	3744	317	19	0	347	4427	0.7980190960381921	3713	450	21	0	343	4527	0.8237181474362949	3593	101	23	0	342	4059	0.7307799615599231	3652	89	25	0	345	4111	0.7958800917601835	3416	111	20	0	342	3889	0.7796360592721185	3392	121	20	0	346	3879	0.776753053506107	3803	219	19	1	343	4385	0.7631595263190526	3643	407	19	0	342	4411	0.7362979725959452	3421	100	23	0	342	3886	0.8088071176142352	3388	150	20	0	345	3903	
0.8190836381672764	3344	87	24	0	342	3797	0.8157821315642632	3563	71	25	0	343	4002	0.7599045198090396	3594	143	18	0	343	4098	0.8143871287742576	3609	48	32	0	347	4036	0.8110856221712444	3818	127	18	0	344	4307	0.6942773885547772	3540	201	20	0	346	4107	0.8020956041912084	3425	378	19	0	343	4165	0.6239072478144956	3878	99	25	0	342	4344	0.536270072540145	3620	104	21	0	343	4088	0.44846239692479384	3418	60	26	0	351	3855	0.7619040238080477	3741	64	27	0	347	4179	0.8084041168082337	3721	137	19	1	341	4219	0.6782193564387129	3752	105	20	0	342	4219	0.7539370078740157	3766	146	18	0	344	4274	0.7921445842891686	3652	93	24	0	342	4111	0.7695920391840784	3628	95	23	0	341	4087	0.8015531031062062	3720	143	19	0	342	4224	0.6902008804017608	3547	195	20	0	343	4105	0.7550995101990204	3635	136	18	0	342	4131	0.7430249860499721	3711	127	18	0	342	4198	0.7125674251348503	3744	237	20	0	341	4342	0.6756463512927026	3468	403	19	0	347	4237	0.7518445036890073	3874	98	22	0	342	4336	0.7422189844379689	3715	97	24	0	343	4179	0.8994667989335978	3668	79	24	0	341	4112	0.7037324074648149	3395	71	25	0	342	3833	0.8260896521793044	3463	70	27	0	344	3904	0.6659278318556637	3722	71	28	0	348	4169	0.8067301134602269	3650	82	31	0	342	4105	0.7909510819021638	3765	135	19	0	341	4260	0.7643065286130573	3759	268	18	0	345	4390	0.7126139252278505	3569	449	20	0	342	4380	0.746496992993986	3515	96	22	0	342	3975	0.6378107756215512	3743	92	22	0	342	4199	0.7301599603199206	3768	106	20	1	342	4237	0.7025699051398103	3557	113	20	0	343	4033	0.7985460970921942	3871	215	19	0	342	4447	0.7692975385950772	3716	391	19	0	345	4471	0.7833715667431335	3506	101	20	0	341	3968	0.7884245768491537	3731	141	20	0	342	4234	
0.8605617211234422	3462	68	28	0	341	3899	0.8158906317812635	3571	78	26	0	345	4020	0.7545570091140182	3672	139	18	0	342	4171	0.8350796701593404	3506	55	32	0	350	3943	0.8073656147312295	3474	134	19	0	342	3969	0.688743877487755	3576	206	19	0	343	4144	0.797259594519189	3891	365	19	0	342	4617	0.638740777481555	3439	82	27	0	341	3889	0.5578771157542315	3506	111	21	0	343	3981	0.4557164114328229	3850	61	26	1	347	4285	0.7825345650691301	3650	61	26	0	350	4087	0.8404581809163618	3740	162	21	0	342	4265	0.6797693595387191	3466	143	19	0	345	3973	0.7981740963481927	3638	125	21	0	342	4126	0.8287091574183149	3684	153	18	1	341	4197	0.7906565813131626	3564	114	27	0	345	4050	0.8214706429412859	3432	89	23	0	342	3886	0.7190464380928762	3877	133	21	0	342	4373	0.7577035154070308	3703	127	19	0	344	4193	0.7512710025420051	3677	135	18	0	342	4172	0.7573625147250295	3688	236	20	0	341	4285	0.6950833901667803	3591	412	19	0	345	4367	0.7913230826461652	3574	107	26	0	345	4052	0.7543400086800174	3522	87	23	0	342	3974	0.8061256122512245	3397	84	24	0	342	3847	0.6653853307706615	3692	80	25	0	342	4139	0.9172763345526691	3653	69	39	0	356	4117	0.6799553599107199	3826	70	29	0	346	4271	0.7991350982701966	3603	95	26	0	341	4065	0.7913850827701655	3754	137	20	0	342	4253	0.8117056234112469	3746	276	19	0	342	4383	0.710738421476843	3474	451	19	0	344	4288	0.7824260648521297	3670	99	25	0	342	4136	0.6569533139066278	3808	84	19	0	350	4261	0.753487506975014	3747	122	25	0	344	4238	0.7241304482608966	3844	111	20	0	343	4318	0.8364746729493459	3554	209	19	1	343	4126	0.7786905573811148	3527	390	19	0	344	4280	0.7622450244900489	3673	103	22	0	342	4140	0.8057846115692231	3563	133	20	0	342	4058	
0.831499162998326	3535	85	34	0	358	4012	0.8211916423832848	3825	63	20	0	343	4251	0.7906565813131626	3520	140	19	0	341	4020	0.808497116994234	3638	42	32	0	347	4059	0.7985925971851944	4035	117	19	1	341	4513	0.6863103726207452	3614	210	19	0	342	4185	0.8013826027652056	3630	382	19	0	345	4376	0.6306187612375225	3618	91	26	0	341	4076	0.5458490916981834	3683	110	20	1	342	4156	0.44833839667679337	3896	55	25	0	348	4324	0.7950275900551801	3551	64	24	0	348	3987	0.8303676607353214	3833	124	20	1	342	4320	0.6963078926157852	3523	132	20	0	343	4018	0.7804730609461219	3623	116	22	0	342	4103	0.8224316448632897	3647	145	18	0	342	4152	0.7822245644491289	3638	92	21	0	342	4093	0.820509641019282	3618	82	23	0	342	4065	0.682977865955732	3798	143	20	0	342	4303	0.7769855539711079	3577	202	19	0	343	4141	0.7693130386260773	3573	128	19	0	342	4062	0.7510850021700043	3678	132	18	0	341	4169	0.6987103974207949	3773	246	20	0	342	4381	0.7601835203670407	3656	413	19	0	343	4431	0.7586025172050344	3571	97	23	0	342	4033	0.7926715853431707	3590	93	29	0	346	4058	0.6607818215636432	3664	88	27	0	342	4121	0.8108376216752433	3510	76	27	0	346	3959	0.6695238390476781	3543	64	27	0	347	3981	0.9224378448756898	3451	89	25	0	342	3907	0.8481151962303924	3715	134	19	0	342	4210	0.7897110794221588	3514	272	18	1	341	4146	0.7124434248868498	3737	438	20	0	345	4540	0.7624155248310497	3805	102	22	0	341	4270	0.6581778163556327	3416	99	22	0	342	3879	0.7500775001550003	3964	117	20	0	344	4445	0.7205964411928824	3877	117	20	0	344	4358	0.822757145514291	3750	211	20	0	345	4326	0.7504340008680017	3550	381	18	0	342	4291	0.7699640399280798	3665	96	24	0	342	4127	0.7865645731291463	3421	140	20	0	341	3922	
0.781248062496125	3688	271	19	0	342	4320	0.7784115568231137	3747	76	25	0	342	4190	0.771498542997086	3268	136	19	0	345	3768	0.7683830367660736	3591	61	35	0	347	4034	0.7812790625581251	3813	119	19	0	345	4296	0.6720193440386881	3680	192	20	0	343	4235	0.7938805877611755	3651	390	19	0	342	4402	0.7096999193998388	3527	89	27	0	341	3984	0.6020832041664084	3743	115	21	0	343	4222	0.492249984499969	3886	56	26	0	348	4316	0.7464039928079856	3758	56	24	1	349	4188	0.7991195982391964	3620	133	20	0	342	4115	0.7338644677289354	3582	142	19	1	340	4084	0.7587575175150351	3588	111	21	0	342	4062	0.8354826709653419	3603	128	19	0	344	4094	0.7831390662781326	3518	95	23	0	341	3977	0.8014446028892058	3624	100	24	0	342	4090	0.7368094736189472	3627	135	20	0	344	4126	0.7404519809039618	3494	174	20	0	342	4030	0.7418779837559675	3826	144	19	0	342	4331	0.7975075950151901	3820	141	19	0	345	4325	0.7426374852749705	3634	249	19	0	343	4245	0.8182001364002728	3588	412	19	0	344	4363	0.7630820261640523	3831	85	23	0	342	4281	0.7417539835079671	3505	92	23	0	342	3962	0.6657728315456631	3753	67	25	0	341	4186	0.8020646041292082	3650	72	26	0	344	4092	0.714737429474859	3672	63	31	0	354	4120	0.7844410688821377	3588	67	28	0	346	4029	0.7289664579329158	3573	97	26	0	341	4037	0.9364498728997458	3740	261	19	0	344	4364	0.7789230578461157	3692	444	20	0	344	4500	0.7938960877921756	3571	105	22	0	342	4040	0.710753921507843	3644	85	22	0	341	4092	0.7870605741211483	3619	105	20	0	342	4086	0.7510385020770042	3851	105	21	0	341	4318	0.7913850827701655	3485	219	20	0	341	4065	0.7541695083390166	3490	362	20	0	342	4214	0.7333064666129332	3542	101	23	0	341	4007	0.8059086118172236	3701	139	20	0	344	4204	
0.7895560791121582	3854	87	25	1	345	4312	0.7802870605741211	3532	98	25	1	342	3998	0.7394444788889578	3523	125	19	0	342	4009	0.7367939735879472	3678	41	31	0	349	4099	0.7680265360530721	3730	129	19	0	345	4223	0.6829623659247318	3662	203	20	0	342	4227	0.7888275776551553	3535	373	19	0	343	4270	0.7032829065658132	3762	83	28	0	349	4222	0.613506727013454	3533	115	20	1	345	4014	0.5115320230640461	3498	48	28	0	347	3921	0.7650195300390601	3428	56	25	0	349	3858	0.8050251100502201	3433	129	19	0	343	3924	0.7239754479508959	3761	141	20	0	344	4266	0.768243536487073	4011	107	29	0	345	4492	0.8406131812263624	3847	138	18	0	343	4346	0.8153946307892616	3477	103	24	0	342	3946	0.8270971541943084	3643	100	23	0	342	4108	0.7728780457560915	3535	147	19	0	342	4043	0.7359879719759439	3801	173	19	0	342	4335	0.754495008990018	3741	127	18	0	345	4231	0.7772800545601091	3504	129	19	0	342	3994	0.7656085312170624	3635	263	20	0	342	4260	0.8205871411742823	3704	415	19	0	342	4480	0.8037076074152149	3739	91	22	0	342	4194	0.7441409882819766	3774	104	24	0	342	4244	0.6662998325996652	3609	84	24	1	341	4059	0.7736375472750946	3816	90	26	0	343	4275	0.7387004774009548	3481	78	27	0	345	3931	0.7640430280860562	3925	54	28	1	351	4359	0.7531310062620126	3671	76	22	0	342	4111	0.8098301196602393	3511	127	20	0	341	3999	0.7660425320850641	3966	249	19	0	344	4578	0.9391623783247567	3437	462	20	0	343	4262	0.7726765453530907	3934	115	19	0	342	4410	0.7884090768181536	3560	96	24	0	343	4023	0.7933690867381735	3620	115	20	0	343	4098	0.8062806125612251	3912	208	20	0	352	4492	0.7558280116560233	3592	410	18	1	344	4365	0.7351044702089404	3479	90	24	0	341	3934	0.7914470828941658	3871	117	20	0	341	4349	
0.7779000558001116	3578	83	28	1	344	4034	0.7825190650381301	3617	104	27	0	348	4096	0.7648335296670593	3642	136	19	0	344	4141	0.7520460040920082	3577	57	28	0	343	4005	0.7676700353400707	3553	127	18	0	343	4041	0.7166439332878666	3619	199	19	0	345	4182	0.8009796019592039	3430	373	19	0	346	4168	0.7161014322028644	3825	83	25	0	342	4275	0.6193657387314775	3646	112	21	0	342	4121	0.5111290222580445	3722	48	24	0	347	4141	0.7767995535991072	3896	56	27	0	346	4325	0.7915245830491661	3733	155	20	0	342	4250	0.7423274846549693	3473	137	19	0	343	3972	0.7406379812759626	3571	117	19	0	343	4050	0.8240281480562961	3631	130	18	1	341	4121	0.8122636245272491	3706	116	20	0	345	4187	0.806234112468225	3679	102	22	0	342	4145	0.7660735321470643	3666	128	19	0	342	4155	0.7426374852749705	3753	163	19	1	342	4278	0.7484344968689938	3372	137	18	0	346	3873	0.7795585591171182	3680	129	19	0	341	4169	0.7655775311550623	3601	243	20	0	341	4205	0.8098146196292393	3646	415	20	0	343	4424	0.7806280612561225	3835	100	28	0	345	4308	0.7366544733089466	3941	101	23	1	341	4407	0.6788548577097154	3553	85	25	0	342	4005	0.773761547523095	3575	88	29	0	352	4044	0.7437999875999752	3542	69	24	0	341	3976	0.7732190464380929	3811	69	29	0	354	4263	0.7385764771529543	3432	85	33	0	365	3915	0.8031806063612127	3810	141	20	0	341	4312	0.782007564015128	3599	285	19	0	342	4245	0.8005301010602022	3683	449	20	0	346	4498	0.741490482980966	4004	102	28	0	352	4486	0.9038688077376155	4056	88	21	0	342	4507	0.7998790997581995	3508	107	20	0	343	3978	0.7808915617831236	3541	121	20	0	343	4025	0.7324694649389298	3626	218	19	0	343	4206	0.7480469960939922	3758	401	20	0	347	4526	0.7935705871411742	3758	80	19	0	342	4199	
0.8314681629363259	3685	118	19	1	341	4164	0.7953220906441812	3589	222	22	0	341	4174	0.7870295740591481	3935	95	23	0	342	4395	0.7929195858391717	3384	143	19	0	342	3888	0.8067301134602269	3461	56	31	0	351	3899	0.7296639593279186	3655	135	19	0	343	4152	0.8080321160642321	3614	198	20	0	343	4175	0.6768708537417075	3640	370	19	0	344	4373	0.580739661479323	3654	87	31	0	369	4141	0.48208196416392834	3724	125	21	0	343	4213	0.8065596131192262	3555	54	24	0	344	3977	0.8447981895963792	3524	56	26	0	348	3954	0.7144119288238576	3658	132	19	0	343	4152	0.787990575981152	3632	148	19	0	342	4141	0.8213776427552855	3528	102	23	0	342	3995	0.7955235910471821	3643	158	19	0	341	4161	0.8220906441812884	3920	103	24	0	342	4389	0.7270909541819084	3644	93	23	0	342	4102	0.761253022506045	3740	122	20	0	343	4225	0.7592070184140368	3609	161	20	0	342	4132	0.7426064852129705	3646	132	18	1	341	4138	0.7112964225928452	3904	120	18	0	342	4384	0.7717620435240871	3607	247	19	0	341	4214	0.7651900303800607	3535	416	19	0	343	4313	0.7926560853121706	4102	103	23	0	342	4570	0.7076384152768306	3577	98	24	0	342	4041	0.8211606423212846	3708	90	23	0	341	4162	0.7186744373488747	3685	77	26	0	343	4131	0.8152086304172609	3936	69	27	0	344	4376	0.8001736003472006	3458	64	27	0	346	3895	0.7945935891871784	3906	89	25	0	342	4362	0.7455514911029822	3688	135	19	0	342	4184	0.7996000992001984	3673	276	19	0	342	4310	0.6869458738917478	3452	443	20	1	342	4258	0.7662285324570649	3622	91	21	0	342	4076	0.7498294996589994	3597	88	22	0	342	4049	0.9484623969247938	3797	121	20	0	343	4281	0.7810930621861244	3614	107	20	0	343	4084	0.7803955607911216	3648	209	19	0	342	4218	0.7813100626201253	3561	394	19	0	342	4316	
0.7764585529171059	3592	105	24	0	341	4062	0.7810155620311241	3572	123	19	0	341	4055	0.7547120094240188	3389	92	22	0	342	3845	0.7640585281170562	3883	87	24	0	343	4337	0.784007068014136	3673	144	20	0	342	4179	0.7579360158720317	3647	47	32	1	347	4074	0.7949190898381797	3574	127	19	0	342	4062	0.6765918531837064	3578	204	19	0	342	4143	0.5670531341062682	3614	383	19	0	342	4358	0.4751069502139004	3547	85	24	0	342	3998	0.7983755967511935	3733	108	21	0	344	4206	0.8176266352532705	3630	62	25	0	348	4065	0.7053754107508216	3818	77	26	0	352	4273	0.7656860313720627	3869	136	20	0	342	4367	0.7875410750821502	3656	134	19	1	343	4153	0.7956940913881828	3607	124	21	0	341	4093	0.7916795833591668	3359	136	19	0	341	3855	0.7179304358608717	3747	110	25	0	342	4224	0.7442184884369769	4058	100	25	0	342	4525	0.7530690061380123	3566	137	20	0	344	4067	0.6958428916857834	3640	184	19	0	342	4185	0.7103199206398413	3591	128	19	0	344	4082	0.7592845185690371	3629	132	18	0	342	4121	0.7685690371380742	3742	259	19	0	342	4362	0.7930280860561721	3960	409	20	0	352	4741	0.7242079484158969	3882	91	23	0	342	4338	0.7710955421910843	3548	97	19	0	342	4006	0.6994388988777978	3820	77	23	0	341	4261	0.7792330584661169	3760	83	25	0	343	4211	0.7635935271870544	3452	67	27	0	344	3890	0.7605865211730424	3399	86	31	0	352	3868	0.7218364436728874	3405	96	24	0	347	3872	0.7510230020460041	3583	121	19	0	341	4064	0.6713063426126852	3966	274	19	0	342	4601	0.7548515097030194	3447	446	19	0	347	4259	0.7263004526009053	4073	103	23	0	342	4541	0.7989490978981958	3611	91	22	1	342	4067	0.7495659991319983	3482	123	20	0	342	3967	0.8938867877735756	3769	121	20	0	343	4253	0.7795430590861182	3949	224	20	0	344	4537	
